from,to,tipo,fuente
a871,a250,diagnostico_diferencial,sintetico
a871,a702,diagnostico_diferencial,sintetico
a872,a767,diagnostico_diferencial,sintetico
a872,a707,diagnostico_diferencial,sintetico
a872,a589,diagnostico_diferencial,sintetico
a872,a46,diagnostico_diferencial,sintetico
a872,a195,diagnostico_diferencial,sintetico
a873,a117,diagnostico_diferencial,sintetico
a873,a422,diagnostico_diferencial,sintetico
a873,a88,diagnostico_diferencial,sintetico
a873,a759,diagnostico_diferencial,sintetico
a873,a638,diagnostico_diferencial,sintetico
a874,a155,diagnostico_diferencial,sintetico
a874,a333,diagnostico_diferencial,sintetico
a874,a886,diagnostico_diferencial,sintetico
a874,a916,diagnostico_diferencial,sintetico
a874,a512,diagnostico_diferencial,sintetico
a875,a217,diagnostico_diferencial,sintetico
a875,a753,diagnostico_diferencial,sintetico
a875,a660,diagnostico_diferencial,sintetico
a875,a90,diagnostico_diferencial,sintetico
a875,a174,diagnostico_diferencial,sintetico
a876,a647,diagnostico_diferencial,sintetico
a876,a312,diagnostico_diferencial,sintetico
a876,a892,diagnostico_diferencial,sintetico
a876,a867,diagnostico_diferencial,sintetico
a876,a708,diagnostico_diferencial,sintetico
a877,a482,diagnostico_diferencial,sintetico
a877,a170,diagnostico_diferencial,sintetico
a877,a729,diagnostico_diferencial,sintetico
a877,a336,diagnostico_diferencial,sintetico
a877,a535,diagnostico_diferencial,sintetico
a878,a892,diagnostico_diferencial,sintetico
a878,a652,diagnostico_diferencial,sintetico
a878,a649,diagnostico_diferencial,sintetico
a878,a749,diagnostico_diferencial,sintetico
a878,a676,diagnostico_diferencial,sintetico
a879,a724,diagnostico_diferencial,sintetico
a879,a387,diagnostico_diferencial,sintetico
a879,a171,diagnostico_diferencial,sintetico
a879,a740,diagnostico_diferencial,sintetico
a879,a364,diagnostico_diferencial,sintetico
a880,a862,diagnostico_diferencial,sintetico
a880,a330,diagnostico_diferencial,sintetico
a880,a234,diagnostico_diferencial,sintetico
a880,a341,diagnostico_diferencial,sintetico
a880,a817,diagnostico_diferencial,sintetico
a881,a396,diagnostico_diferencial,sintetico
a881,a630,diagnostico_diferencial,sintetico
a881,a984,diagnostico_diferencial,sintetico
a881,a580,diagnostico_diferencial,sintetico
a881,a215,diagnostico_diferencial,sintetico
a882,a787,diagnostico_diferencial,sintetico
a882,a994,diagnostico_diferencial,sintetico
a882,a410,diagnostico_diferencial,sintetico
a882,a342,diagnostico_diferencial,sintetico
a882,a149,diagnostico_diferencial,sintetico
a883,a58,diagnostico_diferencial,sintetico
a883,a301,diagnostico_diferencial,sintetico
a883,a357,diagnostico_diferencial,sintetico
a883,a83,diagnostico_diferencial,sintetico
a883,a811,diagnostico_diferencial,sintetico
a884,a675,diagnostico_diferencial,sintetico
a884,a891,diagnostico_diferencial,sintetico
a884,a885,diagnostico_diferencial,sintetico
a884,a952,diagnostico_diferencial,sintetico
a884,a42,diagnostico_diferencial,sintetico
a885,a36,diagnostico_diferencial,sintetico
a885,a627,diagnostico_diferencial,sintetico
a885,a957,diagnostico_diferencial,sintetico
a885,a587,diagnostico_diferencial,sintetico
a885,a630,diagnostico_diferencial,sintetico
a886,a259,diagnostico_diferencial,sintetico
a886,a186,diagnostico_diferencial,sintetico
a886,a899,diagnostico_diferencial,sintetico
a886,a675,diagnostico_diferencial,sintetico
a886,a574,diagnostico_diferencial,sintetico
a887,a426,diagnostico_diferencial,sintetico
a887,a614,diagnostico_diferencial,sintetico
a887,a855,diagnostico_diferencial,sintetico
a887,a104,diagnostico_diferencial,sintetico
a887,a482,diagnostico_diferencial,sintetico
a888,a455,diagnostico_diferencial,sintetico
a888,a257,diagnostico_diferencial,sintetico
a888,a804,diagnostico_diferencial,sintetico
a888,a819,diagnostico_diferencial,sintetico
a888,a816,diagnostico_diferencial,sintetico
a889,a670,diagnostico_diferencial,sintetico
a889,a771,diagnostico_diferencial,sintetico
a889,a394,diagnostico_diferencial,sintetico
a889,a663,diagnostico_diferencial,sintetico
a889,a836,diagnostico_diferencial,sintetico
a890,a288,diagnostico_diferencial,sintetico
a890,a125,diagnostico_diferencial,sintetico
a890,a843,diagnostico_diferencial,sintetico
a890,a635,diagnostico_diferencial,sintetico
a890,a277,diagnostico_diferencial,sintetico
a891,a863,diagnostico_diferencial,sintetico
a891,a679,diagnostico_diferencial,sintetico
a891,a733,diagnostico_diferencial,sintetico
a891,a341,diagnostico_diferencial,sintetico
a891,a693,diagnostico_diferencial,sintetico
a892,a819,diagnostico_diferencial,sintetico
a892,a589,diagnostico_diferencial,sintetico
a892,a651,diagnostico_diferencial,sintetico
a892,a879,diagnostico_diferencial,sintetico
a892,a309,diagnostico_diferencial,sintetico
a893,a916,diagnostico_diferencial,sintetico
a893,a8,diagnostico_diferencial,sintetico
a893,a178,diagnostico_diferencial,sintetico
a893,a532,diagnostico_diferencial,sintetico
a893,a23,diagnostico_diferencial,sintetico
a894,a845,diagnostico_diferencial,sintetico
a894,a292,diagnostico_diferencial,sintetico
a894,a422,diagnostico_diferencial,sintetico
a894,a846,diagnostico_diferencial,sintetico
a894,a38,diagnostico_diferencial,sintetico
a895,a143,diagnostico_diferencial,sintetico
a895,a584,diagnostico_diferencial,sintetico
a895,a925,diagnostico_diferencial,sintetico
a895,a469,diagnostico_diferencial,sintetico
a895,a563,diagnostico_diferencial,sintetico
a896,a473,diagnostico_diferencial,sintetico
a896,a700,diagnostico_diferencial,sintetico
a896,a364,diagnostico_diferencial,sintetico
a896,a439,diagnostico_diferencial,sintetico
a896,a109,diagnostico_diferencial,sintetico
a897,a226,diagnostico_diferencial,sintetico
a897,a927,diagnostico_diferencial,sintetico
a897,a495,diagnostico_diferencial,sintetico
a897,a198,diagnostico_diferencial,sintetico
a897,a622,diagnostico_diferencial,sintetico
a898,a848,diagnostico_diferencial,sintetico
a898,a875,diagnostico_diferencial,sintetico
a898,a441,diagnostico_diferencial,sintetico
a898,a904,diagnostico_diferencial,sintetico
a898,a351,diagnostico_diferencial,sintetico
a899,a564,diagnostico_diferencial,sintetico
a899,a818,diagnostico_diferencial,sintetico
a899,a327,diagnostico_diferencial,sintetico
a899,a389,diagnostico_diferencial,sintetico
a899,a267,diagnostico_diferencial,sintetico
a900,a802,diagnostico_diferencial,sintetico
a900,a649,diagnostico_diferencial,sintetico
a900,a418,diagnostico_diferencial,sintetico
a900,a241,diagnostico_diferencial,sintetico
a900,a169,diagnostico_diferencial,sintetico
a901,a315,diagnostico_diferencial,sintetico
a901,a291,diagnostico_diferencial,sintetico
a901,a883,diagnostico_diferencial,sintetico
a901,a103,diagnostico_diferencial,sintetico
a901,a879,diagnostico_diferencial,sintetico
a902,a253,diagnostico_diferencial,sintetico
a902,a296,diagnostico_diferencial,sintetico
a902,a206,diagnostico_diferencial,sintetico
a902,a358,diagnostico_diferencial,sintetico
a902,a553,diagnostico_diferencial,sintetico
a903,a567,diagnostico_diferencial,sintetico
a903,a34,diagnostico_diferencial,sintetico
a903,a883,diagnostico_diferencial,sintetico
a903,a346,diagnostico_diferencial,sintetico
a903,a76,diagnostico_diferencial,sintetico
a904,a763,diagnostico_diferencial,sintetico
a904,a435,diagnostico_diferencial,sintetico
a904,a160,diagnostico_diferencial,sintetico
a904,a36,diagnostico_diferencial,sintetico
a904,a672,diagnostico_diferencial,sintetico
a905,a177,diagnostico_diferencial,sintetico
a905,a839,diagnostico_diferencial,sintetico
a905,a727,diagnostico_diferencial,sintetico
a905,a808,diagnostico_diferencial,sintetico
a905,a163,diagnostico_diferencial,sintetico
a906,a80,diagnostico_diferencial,sintetico
a906,a328,diagnostico_diferencial,sintetico
a906,a447,diagnostico_diferencial,sintetico
a906,a933,diagnostico_diferencial,sintetico
a906,a358,diagnostico_diferencial,sintetico
a907,a835,diagnostico_diferencial,sintetico
a907,a640,diagnostico_diferencial,sintetico
a907,a518,diagnostico_diferencial,sintetico
a907,a852,diagnostico_diferencial,sintetico
a907,a351,diagnostico_diferencial,sintetico
a908,a53,diagnostico_diferencial,sintetico
a908,a358,diagnostico_diferencial,sintetico
a908,a628,diagnostico_diferencial,sintetico
a908,a905,diagnostico_diferencial,sintetico
a908,a634,diagnostico_diferencial,sintetico
a909,a112,diagnostico_diferencial,sintetico
a909,a815,diagnostico_diferencial,sintetico
a909,a914,diagnostico_diferencial,sintetico
a909,a459,diagnostico_diferencial,sintetico
a909,a703,diagnostico_diferencial,sintetico
a910,a381,diagnostico_diferencial,sintetico
a910,a48,diagnostico_diferencial,sintetico
a910,a665,diagnostico_diferencial,sintetico
a910,a562,diagnostico_diferencial,sintetico
a910,a700,diagnostico_diferencial,sintetico
a911,a860,diagnostico_diferencial,sintetico
a911,a547,diagnostico_diferencial,sintetico
a911,a521,diagnostico_diferencial,sintetico
a911,a953,diagnostico_diferencial,sintetico
a911,a260,diagnostico_diferencial,sintetico
a912,a936,diagnostico_diferencial,sintetico
a912,a340,diagnostico_diferencial,sintetico
a912,a827,diagnostico_diferencial,sintetico
a912,a401,diagnostico_diferencial,sintetico
a912,a219,diagnostico_diferencial,sintetico
a913,a468,diagnostico_diferencial,sintetico
a913,a460,diagnostico_diferencial,sintetico
a913,a401,diagnostico_diferencial,sintetico
a913,a866,diagnostico_diferencial,sintetico
a913,a466,diagnostico_diferencial,sintetico
a914,a285,diagnostico_diferencial,sintetico
a914,a885,diagnostico_diferencial,sintetico
a914,a608,diagnostico_diferencial,sintetico
a914,a465,diagnostico_diferencial,sintetico
a914,a134,diagnostico_diferencial,sintetico
a915,a707,diagnostico_diferencial,sintetico
a915,a540,diagnostico_diferencial,sintetico
a915,a869,diagnostico_diferencial,sintetico
a915,a837,diagnostico_diferencial,sintetico
a915,a281,diagnostico_diferencial,sintetico
a916,a718,diagnostico_diferencial,sintetico
a916,a552,diagnostico_diferencial,sintetico
a916,a242,diagnostico_diferencial,sintetico
a916,a272,diagnostico_diferencial,sintetico
a916,a695,diagnostico_diferencial,sintetico
a917,a118,diagnostico_diferencial,sintetico
a917,a544,diagnostico_diferencial,sintetico
a917,a819,diagnostico_diferencial,sintetico
a917,a807,diagnostico_diferencial,sintetico
a917,a879,diagnostico_diferencial,sintetico
a918,a564,diagnostico_diferencial,sintetico
a918,a6,diagnostico_diferencial,sintetico
a918,a558,diagnostico_diferencial,sintetico
a918,a463,diagnostico_diferencial,sintetico
a918,a295,diagnostico_diferencial,sintetico
a919,a638,diagnostico_diferencial,sintetico
a919,a940,diagnostico_diferencial,sintetico
a919,a130,diagnostico_diferencial,sintetico
a919,a634,diagnostico_diferencial,sintetico
a919,a670,diagnostico_diferencial,sintetico
a920,a167,diagnostico_diferencial,sintetico
a920,a529,diagnostico_diferencial,sintetico
a920,a925,diagnostico_diferencial,sintetico
a920,a5,diagnostico_diferencial,sintetico
a920,a792,diagnostico_diferencial,sintetico
a921,a2,diagnostico_diferencial,sintetico
a921,a989,diagnostico_diferencial,sintetico
a921,a101,diagnostico_diferencial,sintetico
a921,a972,diagnostico_diferencial,sintetico
a921,a999,diagnostico_diferencial,sintetico
a922,a795,diagnostico_diferencial,sintetico
a922,a387,diagnostico_diferencial,sintetico
a922,a618,diagnostico_diferencial,sintetico
a922,a467,diagnostico_diferencial,sintetico
a922,a29,diagnostico_diferencial,sintetico
a923,a178,diagnostico_diferencial,sintetico
a923,a146,diagnostico_diferencial,sintetico
a923,a939,diagnostico_diferencial,sintetico
a923,a174,diagnostico_diferencial,sintetico
a923,a20,diagnostico_diferencial,sintetico
a924,a378,diagnostico_diferencial,sintetico
a924,a281,diagnostico_diferencial,sintetico
a924,a215,diagnostico_diferencial,sintetico
a924,a583,diagnostico_diferencial,sintetico
a924,a794,diagnostico_diferencial,sintetico
a925,a703,diagnostico_diferencial,sintetico
a925,a489,diagnostico_diferencial,sintetico
a925,a613,diagnostico_diferencial,sintetico
a925,a680,diagnostico_diferencial,sintetico
a925,a46,diagnostico_diferencial,sintetico
a926,a414,diagnostico_diferencial,sintetico
a926,a132,diagnostico_diferencial,sintetico
a926,a814,diagnostico_diferencial,sintetico
a926,a16,diagnostico_diferencial,sintetico
a926,a91,diagnostico_diferencial,sintetico
a927,a633,diagnostico_diferencial,sintetico
a927,a456,diagnostico_diferencial,sintetico
a927,a897,diagnostico_diferencial,sintetico
a927,a924,diagnostico_diferencial,sintetico
a927,a83,diagnostico_diferencial,sintetico
a928,a487,diagnostico_diferencial,sintetico
a928,a992,diagnostico_diferencial,sintetico
a928,a223,diagnostico_diferencial,sintetico
a928,a874,diagnostico_diferencial,sintetico
a928,a148,diagnostico_diferencial,sintetico
a929,a625,diagnostico_diferencial,sintetico
a929,a998,diagnostico_diferencial,sintetico
a929,a121,diagnostico_diferencial,sintetico
a929,a958,diagnostico_diferencial,sintetico
a929,a40,diagnostico_diferencial,sintetico
a930,a815,diagnostico_diferencial,sintetico
a930,a398,diagnostico_diferencial,sintetico
a930,a935,diagnostico_diferencial,sintetico
a930,a475,diagnostico_diferencial,sintetico
a930,a891,diagnostico_diferencial,sintetico
a931,a642,diagnostico_diferencial,sintetico
a931,a732,diagnostico_diferencial,sintetico
a931,a355,diagnostico_diferencial,sintetico
a931,a781,diagnostico_diferencial,sintetico
a931,a452,diagnostico_diferencial,sintetico
a932,a436,diagnostico_diferencial,sintetico
a932,a164,diagnostico_diferencial,sintetico
a932,a673,diagnostico_diferencial,sintetico
a932,a585,diagnostico_diferencial,sintetico
a932,a209,diagnostico_diferencial,sintetico
a933,a227,diagnostico_diferencial,sintetico
a933,a880,diagnostico_diferencial,sintetico
a933,a883,diagnostico_diferencial,sintetico
a933,a463,diagnostico_diferencial,sintetico
a933,a265,diagnostico_diferencial,sintetico
a934,a713,diagnostico_diferencial,sintetico
a934,a886,diagnostico_diferencial,sintetico
a934,a737,diagnostico_diferencial,sintetico
a934,a322,diagnostico_diferencial,sintetico
a934,a183,diagnostico_diferencial,sintetico
a935,a574,diagnostico_diferencial,sintetico
a935,a775,diagnostico_diferencial,sintetico
a935,a2,diagnostico_diferencial,sintetico
a935,a486,diagnostico_diferencial,sintetico
a935,a890,diagnostico_diferencial,sintetico
a936,a369,diagnostico_diferencial,sintetico
a936,a700,diagnostico_diferencial,sintetico
a936,a771,diagnostico_diferencial,sintetico
a936,a984,diagnostico_diferencial,sintetico
a936,a896,diagnostico_diferencial,sintetico
a937,a209,diagnostico_diferencial,sintetico
a937,a82,diagnostico_diferencial,sintetico
a937,a774,diagnostico_diferencial,sintetico
a937,a752,diagnostico_diferencial,sintetico
a937,a707,diagnostico_diferencial,sintetico
a938,a639,diagnostico_diferencial,sintetico
a938,a600,diagnostico_diferencial,sintetico
a938,a989,diagnostico_diferencial,sintetico
a938,a983,diagnostico_diferencial,sintetico
a938,a958,diagnostico_diferencial,sintetico
a939,a888,diagnostico_diferencial,sintetico
a939,a128,diagnostico_diferencial,sintetico
a939,a469,diagnostico_diferencial,sintetico
a939,a132,diagnostico_diferencial,sintetico
a939,a990,diagnostico_diferencial,sintetico
a940,a275,diagnostico_diferencial,sintetico
a940,a925,diagnostico_diferencial,sintetico
a940,a727,diagnostico_diferencial,sintetico
a940,a394,diagnostico_diferencial,sintetico
a940,a749,diagnostico_diferencial,sintetico
a941,a455,diagnostico_diferencial,sintetico
a941,a856,diagnostico_diferencial,sintetico
a941,a889,diagnostico_diferencial,sintetico
a941,a533,diagnostico_diferencial,sintetico
a941,a546,diagnostico_diferencial,sintetico
a942,a41,diagnostico_diferencial,sintetico
a942,a362,diagnostico_diferencial,sintetico
a942,a715,diagnostico_diferencial,sintetico
a942,a630,diagnostico_diferencial,sintetico
a942,a265,diagnostico_diferencial,sintetico
a943,a504,diagnostico_diferencial,sintetico
a943,a210,diagnostico_diferencial,sintetico
a943,a499,diagnostico_diferencial,sintetico
a943,a337,diagnostico_diferencial,sintetico
a943,a259,diagnostico_diferencial,sintetico
a944,a341,diagnostico_diferencial,sintetico
a944,a130,diagnostico_diferencial,sintetico
a944,a715,diagnostico_diferencial,sintetico
a944,a712,diagnostico_diferencial,sintetico
a944,a908,diagnostico_diferencial,sintetico
a945,a180,diagnostico_diferencial,sintetico
a945,a190,diagnostico_diferencial,sintetico
a945,a573,diagnostico_diferencial,sintetico
a945,a815,diagnostico_diferencial,sintetico
a945,a992,diagnostico_diferencial,sintetico
a946,a670,diagnostico_diferencial,sintetico
a946,a612,diagnostico_diferencial,sintetico
a946,a180,diagnostico_diferencial,sintetico
a946,a406,diagnostico_diferencial,sintetico
a946,a103,diagnostico_diferencial,sintetico
a947,a975,diagnostico_diferencial,sintetico
a947,a17,diagnostico_diferencial,sintetico
a947,a694,diagnostico_diferencial,sintetico
a947,a727,diagnostico_diferencial,sintetico
a947,a315,diagnostico_diferencial,sintetico
a948,a353,diagnostico_diferencial,sintetico
a948,a170,diagnostico_diferencial,sintetico
a948,a619,diagnostico_diferencial,sintetico
a948,a498,diagnostico_diferencial,sintetico
a948,a677,diagnostico_diferencial,sintetico
a949,a819,diagnostico_diferencial,sintetico
a949,a7,diagnostico_diferencial,sintetico
a949,a926,diagnostico_diferencial,sintetico
a949,a973,diagnostico_diferencial,sintetico
